,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 11:50:00,231.99,39.27,-1,-215.33222395002213,495.790331130842,130395.08159898873,-30485.236330657466,99909.84526833126,0.0,0.0,-90.15473166873562,0.0
2024-08-20 11:51:00,232.09,39.31,0,0.0,0.0,99908.1436591815,0.0,99908.1436591815,0.0,-1.7016091497644084,-91.85634081850003,-1.7031446152171448e-05
2024-08-20 11:52:00,232.06,39.3,0,0.0,0.0,99908.1436591815,0.0,99908.1436591815,0.0,0.0,-91.85634081850003,0.0
2024-08-20 11:53:00,232.01,39.31,0,0.0,0.0,99908.1436591815,0.0,99908.1436591815,0.0,0.0,-91.85634081850003,0.0
2024-08-20 11:54:00,232.0,39.33,1,215.31927512754635,-495.02554555286775,69423.42653618504,30484.717122996462,99908.1436591815,0.0,0.0,-91.85634081850003,0.0
2024-08-20 11:55:00,232.02,39.32,0,0.0,0.0,99917.40030013959,0.0,99917.40030013959,0.0,9.25664095809043,-82.5996998604096,9.265151587301013e-05
2024-08-20 11:56:00,231.97,39.33,1,215.36707397538387,-495.0714104200591,69429.85872189072,30487.54157824887,99917.40030013959,0.0,0.0,-82.5996998604096,0.0
2024-08-20 11:57:00,231.92,39.32,1,215.36707397538387,-495.0714104200591,69429.85872189072,30481.723938654304,99911.58266054503,0.0,-5.817639594562934,-88.41733945497253,-5.822448919889922e-05
2024-08-20 11:58:00,231.89,39.34,1,215.36707397538387,-495.0714104200591,69429.85872189072,30465.361498226637,99895.22022011736,0.0,-16.362440427663387,-104.77977988263592,-0.0001637692046502215
2024-08-20 11:59:00,231.83,39.31,1,215.36707397538387,-495.0714104200591,69429.85872189072,30467.29161610072,99897.15033799144,0.0,1.930117874071584,-102.84966200856434,1.9321423685880745e-05
2024-08-20 12:00:00,231.78,39.3,1,215.36707397538387,-495.0714104200591,69429.85872189072,30461.473976506157,99891.33269839687,0.0,-5.817639594562934,-108.66730160312727,-5.823629177492684e-05
2024-08-20 12:01:00,231.71,39.29,1,215.36707397538387,-495.0714104200591,69429.85872189072,30451.34899543208,99881.2077173228,0.0,-10.124981074070092,-118.79228267719736,-0.00010135995586968427
2024-08-20 12:02:00,231.53,39.25,1,215.36707397538387,-495.0714104200591,69429.85872189072,30432.38577853331,99862.24450042403,0.0,-18.96321689877368,-137.75549957597104,-0.0001898577052896755
2024-08-20 12:03:00,231.28,39.2,1,215.36707397538387,-495.0714104200591,69429.85872189072,30403.297580560466,99833.15630245119,0.0,-29.088197972843773,-166.84369754881482,-0.0002912832384086572
2024-08-20 12:04:00,231.49,39.21,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,40.276371430634754,-126.56732611818006,0.00040343682321952734
2024-08-20 12:05:00,231.59,39.26,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:06:00,231.53,39.24,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:07:00,231.57,39.24,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:08:00,231.62,39.28,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:09:00,231.75,39.34,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:10:00,231.77,39.35,0,0.0,0.0,99873.43267388182,0.0,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:11:00,231.76,39.37,1,215.46736424292766,-494.35078710644666,69399.30682532172,30474.125848560107,99873.43267388182,0.0,0.0,-126.56732611818006,0.0
2024-08-20 12:12:00,231.81,39.39,1,215.46736424292766,-494.35078710644666,69399.30682532172,30475.01220103013,99874.31902635185,0.0,0.8863524700282142,-125.68097364815185,8.874757243315656e-06
2024-08-20 12:13:00,231.9,39.43,1,215.46736424292766,-494.35078710644666,69399.30682532172,30474.63023232773,99873.93705764945,0.0,-0.3819687023933511,-126.0629423505452,-3.824493684856378e-06
2024-08-20 12:14:00,231.93,39.43,0,0.0,0.0,99880.40107857675,0.0,99880.40107857675,0.0,6.464020927291131,-119.59892142325407,6.472179947758505e-05
2024-08-20 12:15:00,231.93,39.42,0,0.0,0.0,99880.40107857675,0.0,99880.40107857675,0.0,0.0,-119.59892142325407,0.0
2024-08-20 12:16:00,232.04,39.45,0,0.0,0.0,99880.40107857675,0.0,99880.40107857675,0.0,0.0,-119.59892142325407,0.0
2024-08-20 12:17:00,231.96,39.41,-1,-215.2966051874822,493.88349249358436,130356.65317869297,-30476.252100116217,99880.40107857675,0.0,0.0,-119.59892142325407,0.0
2024-08-20 12:18:00,231.84,39.37,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,6.080252922765794,-113.51866850048827,6.087533547227686e-05
2024-08-20 12:19:00,231.8,39.36,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:20:00,231.71,39.34,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:21:00,231.77,39.36,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:22:00,231.85,39.38,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:23:00,231.78,39.36,0,0.0,0.0,99886.48133149951,0.0,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:24:00,231.75,39.39,1,215.5048140916926,-494.16433900896186,69408.37397931276,30478.107352186747,99886.48133149951,0.0,0.0,-113.51866850048827,0.0
2024-08-20 12:25:00,231.75,39.38,1,215.5048140916926,-494.16433900896186,69408.37397931276,30483.048995576835,99891.4229748896,0.0,4.941643390091485,-108.57702511039679,4.9472594531474456e-05
2024-08-20 12:26:00,231.54,39.36,1,215.5048140916926,-494.16433900896186,69408.37397931276,30447.676271397766,99856.05025071053,0.0,-35.37272417907661,-143.9497492894734,-0.0003541117257681581
2024-08-20 12:27:00,231.6,39.37,1,215.5048140916926,-494.16433900896186,69408.37397931276,30455.664916853177,99864.03889616593,0.0,7.988645455407095,-135.9611038340663,8.00016166806472e-05
2024-08-20 12:28:00,231.59,39.37,1,215.5048140916926,-494.16433900896186,69408.37397931276,30453.509868712263,99861.88384802503,0.0,-2.155048140906729,-138.11615197497304,-2.157982157269256e-05
2024-08-20 12:29:00,231.58,39.37,1,215.5048140916926,-494.16433900896186,69408.37397931276,30451.35482057135,99859.7287998841,0.0,-2.1550481409212807,-140.27120011589432,-2.1580287271616427e-05
2024-08-20 12:30:00,231.65,39.39,0,0.0,0.0,99864.93085009034,0.0,99864.93085009034,0.0,5.2020502062368905,-135.06914990965743,5.209357434421413e-05
2024-08-20 12:31:00,231.63,39.35,0,0.0,0.0,99864.93085009034,0.0,99864.93085009034,0.0,0.0,-135.06914990965743,0.0
2024-08-20 12:32:00,231.53,39.33,0,0.0,0.0,99864.93085009034,0.0,99864.93085009034,0.0,0.0,-135.06914990965743,0.0
2024-08-20 12:33:00,231.47,39.32,0,0.0,0.0,99864.93085009034,0.0,99864.93085009034,0.0,0.0,-135.06914990965743,0.0
2024-08-20 12:34:00,231.51,39.33,0,0.0,0.0,99864.93085009034,0.0,99864.93085009034,0.0,0.0,-135.06914990965743,0.0
2024-08-20 12:35:00,231.44,39.33,1,215.74691248291208,-494.8114344342767,69393.39914134527,30471.53170874507,99864.93085009034,0.0,0.0,-135.06914990965743,0.0
2024-08-20 12:36:00,231.49,39.36,1,215.74691248291208,-494.8114344342767,69393.39914134527,30467.474711336192,99860.87385268147,0.0,-4.056997408872121,-139.12614731852955,-4.062484572253666e-05
2024-08-20 12:37:00,231.55,39.4,1,215.74691248291208,-494.8114344342767,69393.39914134527,30460.627068707796,99854.02621005307,0.0,-6.847642628403264,-145.9737899469328,-6.857182762598502e-05
2024-08-20 12:38:00,231.63,39.41,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,12.311638654296985,-133.66215129263583,0.0001232963669226539
2024-08-20 12:39:00,231.61,39.41,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:40:00,231.52,39.37,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:41:00,231.55,39.36,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:42:00,231.51,39.37,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
