,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 12:28:00,231.59,39.37,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,-2.1576447673724033,-77.94533470779425,-2.1592812367465797e-05
2024-08-20 12:29:00,231.58,39.37,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:30:00,231.65,39.39,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:31:00,231.63,39.35,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:32:00,231.53,39.33,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:33:00,231.47,39.32,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:34:00,231.51,39.33,0,0.0,0.0,99922.0546652922,0.0,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:35:00,231.44,39.33,1,215.8703220387405,-495.150923512756,69435.3131544028,30486.74151088941,99922.0546652922,0.0,0.0,-77.94533470779425,0.0
2024-08-20 12:36:00,231.49,39.36,1,215.8703220387405,-495.150923512756,69435.3131544028,30482.68049928597,99917.99365368877,0.0,-4.061011603436782,-82.00634631123103,-4.064179441709559e-05
2024-08-20 12:37:00,231.55,39.4,1,215.8703220387405,-495.150923512756,69435.3131544028,30475.826681667782,99911.13983607058,0.0,-6.853817618190078,-88.8601639294211,-6.859442796602888e-05
2024-08-20 12:38:00,231.63,39.41,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,12.318116527967504,-76.5420474014536,0.00012329072161709753
2024-08-20 12:39:00,231.61,39.41,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:40:00,231.52,39.37,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:41:00,231.55,39.36,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:42:00,231.51,39.37,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:43:00,231.6,39.38,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:44:00,231.6,39.4,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:45:00,231.59,39.4,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:46:00,231.61,39.41,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:47:00,231.66,39.43,0,0.0,0.0,99923.45795259855,0.0,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:48:00,231.65,39.44,1,215.6776558441583,-493.77685890245795,69436.28829141222,30487.169661186334,99923.45795259855,0.0,0.0,-76.5420474014536,0.0
2024-08-20 12:49:00,231.63,39.47,1,215.6776558441583,-493.77685890245795,69436.28829141222,30468.04280230237,99904.33109371459,0.0,-19.126858883959358,-95.66890628541296,-0.00019141510187759003
2024-08-20 12:50:00,231.57,39.43,0,0.0,0.0,99911.14150872003,0.0,99911.14150872003,0.0,6.810415005442337,-88.85849127997062,6.816936694220566e-05
2024-08-20 12:51:00,231.68,39.45,0,0.0,0.0,99911.14150872003,0.0,99911.14150872003,0.0,0.0,-88.85849127997062,0.0
2024-08-20 12:52:00,231.71,39.46,0,0.0,0.0,99911.14150872003,0.0,99911.14150872003,0.0,0.0,-88.85849127997062,0.0
2024-08-20 12:53:00,231.74,39.45,0,0.0,0.0,99911.14150872003,0.0,99911.14150872003,0.0,0.0,-88.85849127997062,0.0
2024-08-20 12:54:00,231.8,39.45,-1,-215.5115218048318,493.59084675845287,130394.55335845907,-30483.41184973905,99911.14150872003,0.0,0.0,-88.85849127997062,0.0
2024-08-20 12:55:00,231.93,39.48,-1,-215.5115218048318,493.59084675845287,130394.55335845907,-30496.620622170925,99897.93273628814,0.0,-13.208772431884427,-102.06726371185505,-0.00013220519986478774
2024-08-20 12:56:00,231.92,39.46,-1,-215.5115218048318,493.59084675845287,130394.55335845907,-30504.337323888038,99890.21603457103,0.0,-7.716701717115939,-109.78396542897099,-7.724585990664945e-05
2024-08-20 12:57:00,231.91,39.47,0,0.0,0.0,99897.30705825667,0.0,99897.30705825667,0.0,7.091023685643449,-102.69294174332754,7.098817048500905e-05
2024-08-20 12:58:00,231.9,39.47,0,0.0,0.0,99897.30705825667,0.0,99897.30705825667,0.0,0.0,-102.69294174332754,0.0
2024-08-20 12:59:00,231.91,39.46,0,0.0,0.0,99897.30705825667,0.0,99897.30705825667,0.0,0.0,-102.69294174332754,0.0
2024-08-20 13:00:00,231.79,39.38,-1,-215.4909768718596,494.39976238154895,130376.4979447996,-30479.190886542936,99897.30705825667,0.0,0.0,-102.69294174332754,0.0
2024-08-20 13:01:00,231.8,39.39,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,2.789087855082471,-99.90385388824507,2.7919549957955425e-05
2024-08-20 13:02:00,231.7,39.37,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:03:00,231.85,39.4,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:04:00,231.8,39.39,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:05:00,231.85,39.39,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:06:00,231.96,39.43,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:07:00,232.0,39.44,0,0.0,0.0,99900.09614611175,0.0,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:08:00,232.13,39.48,-1,-215.18135558978108,493.1612518039591,130380.13799794733,-30480.041851835573,99900.09614611175,0.0,0.0,-99.90385388824507,0.0
2024-08-20 13:09:00,232.09,39.49,0,0.0,0.0,99913.63501285338,0.0,99913.63501285338,0.0,13.538866741626407,-86.36498714661866,0.00013552406117622873
2024-08-20 13:10:00,232.13,39.45,-1,-215.21051784098003,493.60316541278905,130397.80764374555,-30484.17263089216,99913.63501285338,0.0,0.0,-86.36498714661866,0.0
2024-08-20 13:11:00,232.06,39.46,0,0.0,0.0,99933.63578075638,0.0,99933.63578075638,0.0,20.000767902994994,-66.36421924362367,0.00020018056494919279
2024-08-20 13:12:00,231.96,39.42,0,0.0,0.0,99933.63578075638,0.0,99933.63578075638,0.0,0.0,-66.36421924362367,0.0
2024-08-20 13:13:00,231.97,39.41,0,0.0,0.0,99933.63578075638,0.0,99933.63578075638,0.0,0.0,-66.36421924362367,0.0
2024-08-20 13:14:00,231.94,39.36,-1,-215.4299296817202,494.83086688482643,130423.9107505478,-30490.27496979142,99933.63578075639,0.0,1.4551915228366852e-11,-66.36421924360911,2.220446049250313e-16
2024-08-20 13:15:00,231.95,39.38,0,0.0,0.0,99941.37809879727,0.0,99941.37809879727,0.0,7.742318040880491,-58.62190120272862,7.747459581941563e-05
2024-08-20 13:16:00,231.98,39.4,0,0.0,0.0,99941.37809879727,0.0,99941.37809879727,0.0,0.0,-58.62190120272862,0.0
2024-08-20 13:17:00,232.05,39.43,0,0.0,0.0,99941.37809879727,0.0,99941.37809879727,0.0,0.0,-58.62190120272862,0.0
2024-08-20 13:18:00,232.09,39.44,0,0.0,0.0,99941.37809879727,0.0,99941.37809879727,0.0,0.0,-58.62190120272862,0.0
2024-08-20 13:19:00,232.08,39.4,-1,-215.31665395294138,494.3667984232869,130434.0152903184,-30492.63719152113,99941.37809879727,0.0,0.0,-58.62190120272862,0.0
2024-08-20 13:20:00,232.08,39.41,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,4.943667984232889,-53.678233218495734,4.946567756292097e-05
2024-08-20 13:21:00,232.06,39.4,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:22:00,232.1,39.42,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:23:00,232.15,39.42,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:24:00,232.18,39.45,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:25:00,232.15,39.43,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:26:00,232.14,39.44,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:27:00,232.16,39.45,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:28:00,232.18,39.44,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:29:00,232.24,39.46,0,0.0,0.0,99946.3217667815,0.0,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:30:00,232.17,39.41,-1,-215.24383375712088,494.2658044382203,130440.46729726199,-30494.14553048049,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:31:00,232.17,39.41,-1,-215.24383375712088,494.2658044382203,130440.46729726199,-30494.14553048049,99946.3217667815,0.0,0.0,-53.678233218495734,0.0
2024-08-20 13:32:00,232.02,39.37,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,12.515942886020639,-41.162290332475095,0.00012522664831249308
2024-08-20 13:33:00,232.03,39.38,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
2024-08-20 13:34:00,232.06,39.38,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
2024-08-20 13:35:00,232.11,39.4,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
2024-08-20 13:36:00,232.14,39.4,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
2024-08-20 13:37:00,232.16,39.4,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
2024-08-20 13:38:00,232.21,39.42,0,0.0,0.0,99958.83770966752,0.0,99958.83770966752,0.0,0.0,-41.162290332475095,0.0
